TransactionID,CustomerID,Date,Amount,TransactionType,AccountBalance,Branch
TXN01497,CUST0036,2025-03-15,381.41,Credit,5646.72,Leeds
TXN01498,CUST0115,2025-03-07,61.12,Credit,1745.26,Leeds
TXN01499,CUST0026,2025-02-20,576.24,Debit,7778.49,London
TXN01500,CUST0029,2025-03-16,891.64,Debit,9358.22,Manchester
TXN01501,CUST0149,2025-03-18,1238.04,Debit,9499.42,Leeds
TXN01502,CUST0011,2025-01-10,1701.42,Debit,4005.67,Leeds
TXN01503,CUST0040,2025-01-14,400.53,Credit,1787.41,Birmingham
TXN01504,CUST0011,2025-03-23,259.84,Debit,5424.8,Birmingham
TXN01505,CUST0164,2025-02-20,1927.33,Credit,1569.79,Birmingham
TXN01506,CUST0113,2025-03-14,225.01,Debit,9372.88,Glasgow
TXN01507,CUST0187,2025-02-08,962.2,Debit,2244.01,Leeds
TXN01508,CUST0039,2025-01-28,1175.27,Credit,2901.28,Birmingham
TXN01509,CUST0054,2025-01-03,1087.34,Credit,4363.05,London
TXN01510,CUST0098,2025-03-25,181.2,Debit,4140.06,Glasgow
TXN01511,CUST0055,2025-03-11,123.48,Debit,8049.3,Manchester
TXN01512,CUST0111,2025-01-27,219.91,Credit,4835.01,Leeds
TXN01513,CUST0152,2025-01-02,1175.32,Credit,2122.3,Leeds
TXN01514,CUST0150,2025-02-07,1093.25,Credit,3038.49,London
TXN01515,CUST0069,2025-01-03,475.14,Credit,5336.58,Manchester
TXN01516,CUST0056,2025-01-16,1279.17,Credit,1900.81,Manchester
TXN01517,CUST0033,2025-02-09,1641.93,Debit,6310.73,Glasgow
TXN01518,CUST0036,2025-01-02,92.74,Debit,5874.6,Leeds
TXN01519,CUST0148,2025-03-22,1001.28,Debit,7289.67,Birmingham
TXN01520,CUST0081,2025-02-10,1381.73,Debit,9408.19,London
TXN01521,CUST0190,2025-01-12,512.1,Credit,9166.42,London
TXN01522,CUST0109,2025-02-04,622.46,Credit,9487.72,London
TXN01523,CUST0154,2025-03-06,1231.14,Credit,2824.8,London
TXN01524,CUST0194,2025-02-24,1796.89,Debit,1749.87,Birmingham
TXN01525,CUST0073,2025-02-14,1621.75,Credit,3371.63,Birmingham
TXN01526,CUST0040,2025-03-20,1170.43,Credit,9003.31,Glasgow
TXN01527,CUST0017,2025-03-31,1463.14,Debit,9734.51,Leeds
TXN01528,CUST0129,2025-03-26,736.0,Debit,8663.59,Birmingham
TXN01529,CUST0061,2025-03-03,1285.52,Debit,1545.17,Glasgow
TXN01530,CUST0171,2025-02-18,937.7,Credit,9500.57,Manchester
TXN01531,CUST0104,2025-01-25,387.97,Credit,4521.9,Leeds
TXN01532,CUST0042,2025-01-23,1406.46,Debit,588.45,Birmingham
TXN01533,CUST0025,2025-01-24,1117.36,Debit,4702.74,Manchester
TXN01534,CUST0039,2025-02-07,723.66,Credit,937.66,Glasgow
TXN01535,CUST0035,2025-01-28,1823.56,Debit,5666.84,Birmingham
TXN01536,CUST0131,2025-01-21,51.66,Credit,3716.26,Birmingham
TXN01537,CUST0108,2025-02-23,638.39,Debit,4997.63,Manchester
TXN01538,CUST0172,2025-01-18,123.19,Debit,6325.12,Birmingham
TXN01539,CUST0179,2025-02-05,1535.39,Debit,8753.61,London
TXN01540,CUST0102,2025-02-14,1407.19,Credit,6788.06,Birmingham
TXN01541,CUST0098,2025-03-14,669.39,Credit,4623.46,Leeds
TXN01542,CUST0012,2025-02-22,1354.57,Debit,8284.56,Manchester
TXN01543,CUST0019,2025-01-30,797.92,Credit,9103.03,Leeds
TXN01544,CUST0101,2025-03-01,1514.95,Debit,1637.72,Glasgow
TXN01545,CUST0044,2025-02-01,913.83,Debit,5553.36,Leeds
TXN01546,CUST0187,2025-03-08,830.44,Credit,3202.86,London
TXN01547,CUST0049,2025-03-08,1870.11,Credit,947.08,London
TXN01548,CUST0189,2025-01-28,509.25,Credit,6851.19,Leeds
TXN01549,CUST0017,2025-02-13,249.69,Credit,8696.32,Glasgow
TXN01550,CUST0074,2025-03-20,1173.24,Debit,2047.58,Birmingham
TXN01551,CUST0057,2025-02-10,1938.95,Credit,8217.93,London
TXN01552,CUST0055,2025-03-04,761.9,Credit,8607.26,Leeds
TXN01553,CUST0047,2025-01-23,133.45,Debit,9186.23,Leeds
TXN01554,CUST0012,2025-03-16,685.22,Debit,3020.21,Leeds
TXN01555,CUST0062,2025-02-17,1016.8,Debit,9087.55,Birmingham
TXN01556,CUST0080,2025-02-01,332.23,Debit,3546.3,Manchester
TXN01557,CUST0083,2025-02-26,1319.62,Credit,5747.21,Glasgow
TXN01558,CUST0008,2025-02-02,1995.52,Credit,979.82,Manchester
TXN01559,CUST0149,2025-01-24,908.96,Debit,916.87,Glasgow
TXN01560,CUST0081,2025-02-08,715.91,Debit,7343.55,Glasgow
TXN01561,CUST0118,2025-02-03,807.4,Credit,4722.56,Leeds
TXN01562,CUST0198,2025-02-25,239.14,Credit,2934.78,London
TXN01563,CUST0200,2025-01-28,1767.71,Credit,2308.93,Leeds
TXN01564,CUST0025,2025-02-06,835.5,Credit,6864.56,Birmingham
TXN01565,CUST0089,2025-01-07,780.68,Credit,503.81,Glasgow
TXN01566,CUST0012,2025-03-09,1322.78,Debit,8155.97,London
TXN01567,CUST0143,2025-02-06,889.65,Debit,1252.87,Glasgow
TXN01568,CUST0059,2025-02-25,1299.98,Debit,2319.15,Glasgow
TXN01569,CUST0154,2025-03-06,132.28,Debit,4169.25,Leeds
TXN01570,CUST0109,2025-03-06,1629.31,Credit,5106.16,London
TXN01571,CUST0026,2025-02-16,1881.6,Debit,3872.45,London
TXN01572,CUST0047,2025-01-20,1301.04,Credit,3546.77,Glasgow
TXN01573,CUST0032,2025-01-19,1909.59,Credit,9657.2,London
TXN01574,CUST0010,2025-01-29,311.35,Credit,6595.01,London
TXN01575,CUST0016,2025-03-15,960.06,Credit,722.61,Leeds
TXN01576,CUST0199,2025-03-01,1207.6,Credit,4586.67,Manchester
TXN01577,CUST0145,2025-01-18,1167.66,Credit,8812.58,Birmingham
TXN01578,CUST0151,2025-02-04,808.91,Credit,3363.83,Manchester
TXN01579,CUST0026,2025-02-12,682.79,Debit,1398.29,London
TXN01580,CUST0086,2025-01-11,262.38,Credit,7704.66,Glasgow
TXN01581,CUST0135,2025-02-18,789.57,Debit,6257.13,Birmingham
TXN01582,CUST0014,2025-02-07,333.7,Debit,5917.97,Birmingham
TXN01583,CUST0079,2025-03-05,1471.39,Credit,1008.98,Glasgow
TXN01584,CUST0117,2025-03-10,425.57,Credit,1834.74,Birmingham
TXN01585,CUST0007,2025-01-08,126.54,Debit,6414.22,Glasgow
TXN01586,CUST0137,2025-02-03,1109.21,Debit,2474.33,Birmingham
TXN01587,CUST0115,2025-02-17,1194.51,Debit,5288.67,Manchester
TXN01588,CUST0176,2025-02-25,1745.11,Debit,5676.38,Birmingham
TXN01589,CUST0072,2025-03-17,1158.19,Credit,3193.32,Leeds
TXN01590,CUST0059,2025-03-06,697.51,Credit,9510.04,Glasgow
TXN01591,CUST0082,2025-01-31,1607.99,Credit,8503.41,Birmingham
TXN01592,CUST0116,2025-01-04,1085.15,Debit,7362.55,Glasgow
TXN01593,CUST0167,2025-02-19,167.77,Credit,1240.94,Leeds
TXN01594,CUST0146,2025-03-10,1136.04,Debit,1508.24,Birmingham
TXN01595,CUST0187,2025-01-30,1816.96,Credit,5181.42,Birmingham
TXN01596,CUST0103,2025-03-29,798.66,Debit,2026.78,Leeds
TXN01597,CUST0017,2025-02-28,599.69,Credit,9793.52,Leeds
TXN01598,CUST0014,2025-03-08,295.5,Credit,2005.94,Leeds
TXN01599,CUST0159,2025-03-16,311.38,Debit,5130.94,Glasgow
TXN01600,CUST0152,2025-02-14,871.22,Debit,3959.15,Leeds
TXN01601,CUST0108,2025-01-04,1195.4,Debit,6574.17,Glasgow
TXN01602,CUST0188,2025-01-26,170.42,Debit,1725.85,Manchester
TXN01603,CUST0045,2025-01-27,1879.74,Debit,4588.01,Birmingham
TXN01604,CUST0098,2025-02-15,1512.72,Credit,3109.7,Birmingham
TXN01605,CUST0131,2025-03-05,1177.38,Debit,8933.64,London
TXN01606,CUST0037,2025-02-20,1658.59,Credit,885.56,Manchester
TXN01607,CUST0171,2025-02-19,169.57,Credit,9180.41,Leeds
TXN01608,CUST0168,2025-01-06,958.91,Credit,8413.44,Leeds
TXN01609,CUST0183,2025-02-28,1263.89,Credit,3326.92,Manchester
TXN01610,CUST0108,2025-01-15,1659.02,Credit,7998.26,Leeds
TXN01611,CUST0039,2025-01-30,1569.1,Debit,796.53,London
TXN01612,CUST0015,2025-02-11,561.37,Debit,9685.22,Glasgow
TXN01613,CUST0120,2025-02-06,1882.35,Credit,5502.65,Birmingham
TXN01614,CUST0004,2025-02-11,257.45,Credit,3381.17,Manchester
TXN01615,CUST0093,2025-02-04,1751.52,Debit,3944.54,Birmingham
TXN01616,CUST0153,2025-03-28,1942.17,Debit,1130.85,Glasgow
TXN01617,CUST0141,2025-01-06,362.54,Credit,9898.82,Manchester
TXN01618,CUST0161,2025-03-09,1446.91,Debit,873.27,Glasgow
TXN01619,CUST0016,2025-01-18,90.17,Debit,6721.62,Leeds
TXN01620,CUST0170,2025-03-14,816.79,Debit,4705.99,Leeds
TXN01621,CUST0108,2025-01-29,1037.4,Credit,9514.7,Leeds
TXN01622,CUST0126,2025-03-18,1165.48,Debit,2837.0,Glasgow
TXN01623,CUST0194,2025-02-28,1872.52,Credit,5554.82,Glasgow
TXN01624,CUST0055,2025-02-16,1347.78,Credit,5082.38,Glasgow
TXN01625,CUST0170,2025-01-17,967.74,Credit,7177.23,Birmingham
TXN01626,CUST0034,2025-01-22,1621.25,Credit,1146.1,Glasgow
TXN01627,CUST0158,2025-03-09,1901.56,Credit,2341.0,Leeds
TXN01628,CUST0013,2025-03-10,53.91,Debit,2538.37,London
TXN01629,CUST0141,2025-02-06,1965.22,Credit,7512.43,Glasgow
TXN01630,CUST0018,2025-02-18,181.4,Credit,2296.82,London
TXN01631,CUST0160,2025-01-13,1630.63,Credit,5948.17,Leeds
TXN01632,CUST0096,2025-02-03,567.87,Debit,2544.82,Glasgow
TXN01633,CUST0123,2025-03-27,273.04,Debit,8685.44,Birmingham
TXN01634,CUST0039,2025-02-22,885.31,Debit,9450.76,Birmingham
TXN01635,CUST0046,2025-03-28,1291.47,Debit,5425.68,London
TXN01636,CUST0029,2025-02-20,768.09,Debit,3846.93,Birmingham
TXN01637,CUST0190,2025-01-03,118.59,Debit,2723.55,Birmingham
TXN01638,CUST0062,2025-02-11,1202.93,Debit,972.92,Birmingham
TXN01639,CUST0185,2025-02-01,1805.78,Credit,3050.75,Leeds
TXN01640,CUST0016,2025-02-20,772.6,Credit,6715.24,Birmingham
TXN01641,CUST0184,2025-03-26,440.5,Debit,5569.36,Manchester
TXN01642,CUST0121,2025-02-15,890.73,Credit,9468.39,Glasgow
TXN01643,CUST0010,2025-01-21,106.24,Credit,4264.63,Birmingham
TXN01644,CUST0158,2025-02-13,1642.77,Debit,7091.7,Birmingham
TXN01645,CUST0153,2025-01-11,1654.42,Credit,5148.57,Birmingham
TXN01646,CUST0103,2025-03-09,1180.12,Credit,5369.47,Manchester
TXN01647,CUST0084,2025-01-01,712.67,Debit,3043.86,Birmingham
TXN01648,CUST0133,2025-03-04,1601.57,Credit,4822.03,Birmingham
TXN01649,CUST0065,2025-01-24,1113.83,Debit,4972.46,Glasgow
TXN01650,CUST0177,2025-01-13,1653.61,Debit,7213.1,Manchester
TXN01651,CUST0003,2025-01-11,1266.6,Credit,9436.08,Manchester
TXN01652,CUST0173,2025-02-20,1570.97,Credit,3628.55,Birmingham
TXN01653,CUST0142,2025-01-17,1201.14,Credit,900.9,Manchester
TXN01654,CUST0120,2025-03-23,834.14,Debit,5214.8,London
TXN01655,CUST0158,2025-03-27,1916.31,Debit,5672.38,Manchester
TXN01656,CUST0068,2025-01-24,1086.82,Debit,2100.19,Manchester
TXN01657,CUST0146,2025-01-19,1214.13,Credit,7724.41,Manchester
TXN01658,CUST0190,2025-02-06,448.77,Credit,9856.83,Leeds
TXN01659,CUST0037,2025-03-26,1255.05,Debit,9484.86,Leeds
TXN01660,CUST0153,2025-01-08,1147.5,Credit,2372.51,Leeds
TXN01661,CUST0176,2025-01-28,377.83,Credit,8815.95,Manchester
TXN01662,CUST0193,2025-01-05,128.58,Debit,7192.69,London
TXN01663,CUST0181,2025-01-17,1212.68,Debit,4811.54,Manchester
TXN01664,CUST0073,2025-02-05,1529.75,Credit,5635.8,Birmingham
TXN01665,CUST0143,2025-01-19,1051.57,Debit,8571.2,London
TXN01666,CUST0049,2025-03-05,461.28,Credit,5061.28,Leeds
TXN01667,CUST0121,2025-01-11,1336.38,Debit,4045.47,Glasgow
TXN01668,CUST0088,2025-02-23,169.41,Debit,5185.85,London
TXN01669,CUST0196,2025-02-14,889.25,Debit,6001.73,Leeds
TXN01670,CUST0140,2025-02-16,335.1,Credit,2296.24,London
TXN01671,CUST0187,2025-01-12,377.07,Credit,9058.62,London
TXN01672,CUST0037,2025-01-21,412.56,Debit,6904.78,Manchester
TXN01673,CUST0061,2025-01-11,779.55,Debit,6516.05,Birmingham
TXN01674,CUST0171,2025-01-05,111.79,Debit,1445.21,Glasgow
TXN01675,CUST0124,2025-03-22,801.61,Credit,6239.65,Leeds
TXN01676,CUST0198,2025-02-25,1028.3,Debit,1649.13,London
TXN01677,CUST0039,2025-01-20,971.76,Debit,1247.63,Glasgow
TXN01678,CUST0184,2025-02-10,771.74,Debit,5509.45,London
TXN01679,CUST0063,2025-02-15,1679.9,Debit,4326.46,Birmingham
TXN01680,CUST0046,2025-01-12,299.2,Credit,6093.7,Glasgow
TXN01681,CUST0088,2025-03-11,1016.34,Credit,1347.61,Leeds
TXN01682,CUST0011,2025-01-17,133.46,Debit,4594.34,London
TXN01683,CUST0062,2025-01-19,151.6,Credit,2160.47,Birmingham
TXN01684,CUST0077,2025-01-26,1151.99,Credit,9877.45,Glasgow
TXN01685,CUST0153,2025-02-17,1136.38,Credit,5830.93,London
TXN01686,CUST0199,2025-02-21,1757.29,Debit,7030.65,London
TXN01687,CUST0052,2025-03-11,1120.17,Credit,3591.47,Leeds
TXN01688,CUST0004,2025-02-24,1919.98,Credit,1400.02,Birmingham
TXN01689,CUST0059,2025-03-16,106.9,Credit,9770.77,Manchester
TXN01690,CUST0072,2025-02-02,205.04,Debit,3219.46,London
TXN01691,CUST0148,2025-03-03,97.69,Debit,4526.18,Glasgow
TXN01692,CUST0093,2025-03-29,378.7,Credit,6673.71,Leeds
TXN01693,CUST0063,2025-01-23,1087.13,Credit,734.62,Leeds
TXN01694,CUST0054,2025-01-15,1294.69,Debit,8197.46,London
TXN01695,CUST0117,2025-01-27,100.71,Debit,5597.49,London
TXN01696,CUST0110,2025-03-16,1892.48,Credit,3143.06,London
TXN01697,CUST0074,2025-03-05,1685.91,Credit,1085.28,Manchester
TXN01698,CUST0107,2025-03-22,600.26,Debit,2043.73,London
TXN01699,CUST0057,2025-02-20,163.6,Debit,9002.82,Birmingham
TXN01700,CUST0169,2025-02-22,348.08,Credit,7017.23,Glasgow
TXN01701,CUST0003,2025-03-19,262.62,Debit,2874.07,London
TXN01702,CUST0120,2025-03-23,255.33,Credit,1123.21,Manchester
TXN01703,CUST0006,2025-02-20,1041.94,Credit,7060.85,Glasgow
TXN01704,CUST0005,2025-02-16,499.24,Credit,5937.87,Leeds
TXN01705,CUST0005,2025-01-04,722.7,Debit,4342.94,London
TXN01706,CUST0054,2025-01-07,1979.12,Credit,3954.31,Glasgow
TXN01707,CUST0047,2025-02-04,1371.79,Credit,2559.74,Leeds
TXN01708,CUST0177,2025-02-17,1898.47,Debit,6861.31,Manchester
TXN01709,CUST0009,2025-03-14,293.69,Debit,9721.35,Birmingham
TXN01710,CUST0099,2025-03-13,770.46,Credit,2169.29,London
TXN01711,CUST0020,2025-02-14,1113.92,Credit,6172.61,Birmingham
TXN01712,CUST0122,2025-03-22,162.75,Debit,4529.76,Manchester
TXN01713,CUST0061,2025-03-22,18.33,Debit,4743.54,Glasgow
TXN01714,CUST0123,2025-03-13,1344.16,Debit,2914.4,Glasgow
TXN01715,CUST0163,2025-01-19,1287.22,Credit,8338.78,Manchester
TXN01716,CUST0178,2025-03-04,827.47,Credit,5109.93,Manchester
TXN01717,CUST0082,2025-02-07,984.39,Credit,5662.36,London
TXN01718,CUST0062,2025-03-08,836.73,Debit,3395.23,Leeds
TXN01719,CUST0145,2025-02-28,57.77,Credit,2227.18,Birmingham
TXN01720,CUST0003,2025-03-10,677.39,Debit,1316.15,Birmingham
TXN01721,CUST0160,2025-01-13,362.39,Credit,7284.13,Glasgow
TXN01722,CUST0013,2025-02-16,205.86,Debit,2364.23,Glasgow
TXN01723,CUST0120,2025-03-02,1913.87,Credit,7055.72,London
TXN01724,CUST0125,2025-01-31,1202.73,Credit,4208.58,Manchester
TXN01725,CUST0089,2025-03-21,1460.03,Debit,4449.86,Birmingham
TXN01726,CUST0073,2025-01-22,637.57,Debit,4957.19,London
TXN01727,CUST0068,2025-03-27,792.36,Credit,3993.23,Glasgow
TXN01728,CUST0142,2025-02-12,481.48,Debit,1455.89,Glasgow
TXN01729,CUST0101,2025-03-08,202.96,Debit,3441.5,Birmingham
TXN01730,CUST0098,2025-02-23,366.27,Credit,6805.48,Glasgow
TXN01731,CUST0011,2025-01-10,1597.05,Debit,6824.95,Glasgow
TXN01732,CUST0105,2025-02-11,1358.32,Credit,3219.13,Leeds
TXN01733,CUST0184,2025-03-05,1098.39,Credit,4870.97,Manchester
TXN01734,CUST0067,2025-01-21,955.43,Debit,2337.75,Glasgow
TXN01735,CUST0123,2025-03-21,1845.64,Debit,2498.53,Leeds
TXN01736,CUST0029,2025-03-17,154.74,Credit,718.95,London
TXN01737,CUST0137,2025-03-07,568.4,Credit,9019.09,Glasgow
TXN01738,CUST0195,2025-02-10,706.38,Credit,2501.71,London
TXN01739,CUST0153,2025-01-24,1567.03,Credit,2661.57,Glasgow
TXN01740,CUST0076,2025-02-04,1985.1,Credit,3156.21,Birmingham
TXN01741,CUST0170,2025-02-25,488.93,Credit,1710.38,Leeds
TXN01742,CUST0009,2025-01-30,1749.87,Debit,6573.0,Leeds
TXN01743,CUST0040,2025-02-26,1662.94,Debit,1213.86,Birmingham
TXN01744,CUST0025,2025-02-16,457.07,Debit,1774.92,Manchester
TXN01745,CUST0005,2025-02-04,804.67,Credit,6625.19,Leeds
TXN01746,CUST0139,2025-01-19,825.25,Debit,3726.78,London
TXN01747,CUST0187,2025-01-08,1956.66,Credit,7225.5,Leeds
TXN01748,CUST0124,2025-01-26,369.97,Credit,5795.54,Manchester
TXN01749,CUST0038,2025-03-12,1600.32,Debit,2932.2,London
TXN01750,CUST0072,2025-01-30,675.04,Credit,6682.87,London
TXN01751,CUST0133,2025-01-07,1464.43,Credit,1604.6,Birmingham
TXN01752,CUST0176,2025-03-08,845.82,Credit,5595.9,Glasgow
TXN01753,CUST0090,2025-03-06,1160.94,Credit,4652.91,Birmingham
TXN01754,CUST0146,2025-02-05,1666.9,Credit,3044.8,Glasgow
TXN01755,CUST0198,2025-01-25,1610.29,Credit,6238.05,Birmingham
TXN01756,CUST0037,2025-02-06,1734.18,Debit,8777.67,Glasgow
TXN01757,CUST0060,2025-01-01,128.64,Credit,9989.59,Leeds
TXN01758,CUST0176,2025-01-15,1387.18,Credit,6273.75,London
TXN01759,CUST0028,2025-02-06,288.57,Credit,4344.71,Glasgow
TXN01760,CUST0197,2025-01-13,837.48,Credit,2639.47,Leeds
TXN01761,CUST0081,2025-01-08,1101.69,Debit,2942.41,Manchester
TXN01762,CUST0114,2025-01-05,811.45,Debit,5054.82,Birmingham
TXN01763,CUST0040,2025-03-01,1044.03,Credit,3989.14,Manchester
TXN01764,CUST0045,2025-03-14,1993.09,Credit,9181.24,Leeds
TXN01765,CUST0062,2025-01-01,279.08,Credit,3998.81,Manchester
TXN01766,CUST0093,2025-02-05,1354.16,Debit,4047.72,Manchester
TXN01767,CUST0115,2025-02-04,798.04,Debit,4143.58,Leeds
TXN01768,CUST0186,2025-03-07,274.69,Debit,8447.89,London
TXN01769,CUST0067,2025-03-04,325.89,Debit,6682.49,Glasgow
TXN01770,CUST0056,2025-01-23,1899.05,Credit,6334.6,Birmingham
TXN01771,CUST0040,2025-01-09,1760.41,Debit,3674.36,Glasgow
TXN01772,CUST0098,2025-02-03,1815.01,Debit,8270.09,Birmingham
TXN01773,CUST0040,2025-02-15,1983.15,Credit,864.46,Glasgow
TXN01774,CUST0091,2025-03-19,424.55,Credit,8772.57,Manchester
TXN01775,CUST0033,2025-01-04,717.32,Debit,5371.12,London
TXN01776,CUST0006,2025-01-30,1341.75,Debit,4283.38,Manchester
TXN01777,CUST0147,2025-03-16,972.77,Debit,5223.09,London
TXN01778,CUST0080,2025-03-13,842.6,Debit,6840.45,Leeds
TXN01779,CUST0168,2025-01-03,722.04,Credit,621.27,Birmingham
TXN01780,CUST0092,2025-01-14,1191.62,Credit,8779.74,Birmingham
TXN01781,CUST0097,2025-03-01,1155.43,Debit,4744.03,Leeds
TXN01782,CUST0059,2025-03-18,331.3,Debit,3758.18,Glasgow
TXN01783,CUST0059,2025-02-14,948.76,Debit,1813.33,Leeds
TXN01784,CUST0048,2025-02-03,1111.41,Debit,4674.92,Leeds
TXN01785,CUST0169,2025-02-14,1144.87,Debit,5215.07,London
TXN01786,CUST0013,2025-03-02,428.11,Credit,4334.64,Leeds
TXN01787,CUST0107,2025-03-24,1487.12,Credit,6947.27,Birmingham
TXN01788,CUST0045,2025-01-16,60.15,Credit,4498.52,Manchester
TXN01789,CUST0089,2025-03-07,716.12,Debit,9633.47,London
TXN01790,CUST0181,2025-02-09,1562.62,Debit,6193.14,London
TXN01791,CUST0170,2025-01-17,1132.15,Credit,8171.04,Glasgow
TXN01792,CUST0100,2025-02-03,529.71,Credit,1538.88,Manchester
TXN01793,CUST0191,2025-01-16,1392.96,Debit,4274.27,London
TXN01794,CUST0155,2025-03-01,1139.11,Credit,3700.05,Leeds
TXN01795,CUST0166,2025-03-07,1594.52,Debit,5910.08,London
TXN01796,CUST0188,2025-03-07,1472.7,Debit,8680.58,London
TXN01797,CUST0007,2025-03-31,1224.11,Credit,1244.21,London
TXN01798,CUST0133,2025-01-13,981.47,Credit,1189.46,Glasgow
TXN01799,CUST0045,2025-02-25,275.03,Credit,8578.02,London
TXN01800,CUST0058,2025-01-31,530.05,Debit,2522.08,London
TXN01801,CUST0031,2025-02-03,844.01,Debit,6853.16,Glasgow
TXN01802,CUST0023,2025-02-08,1202.61,Credit,5657.34,Manchester
TXN01803,CUST0170,2025-03-08,1032.28,Debit,8412.49,Birmingham
TXN01804,CUST0138,2025-01-08,583.49,Debit,1688.34,Glasgow
TXN01805,CUST0160,2025-03-28,22.86,Debit,1732.94,Glasgow
TXN01806,CUST0107,2025-03-19,997.52,Credit,5789.77,London
TXN01807,CUST0181,2025-02-24,578.4,Debit,9490.6,London
TXN01808,CUST0158,2025-01-27,1471.87,Credit,4442.48,Birmingham
TXN01809,CUST0039,2025-02-22,57.65,Credit,3605.95,London
TXN01810,CUST0159,2025-02-08,1173.81,Debit,6263.55,Leeds
TXN01811,CUST0082,2025-03-06,1883.53,Credit,9339.26,London
TXN01812,CUST0100,2025-01-17,357.07,Debit,8450.81,London
TXN01813,CUST0002,2025-01-30,948.58,Credit,9957.09,Leeds
TXN01814,CUST0077,2025-02-22,191.93,Credit,714.4,Birmingham
TXN01815,CUST0012,2025-01-13,1255.11,Debit,1572.15,Leeds
TXN01816,CUST0039,2025-01-21,1105.56,Credit,6289.94,Glasgow
TXN01817,CUST0194,2025-01-19,820.66,Credit,8295.48,Leeds
TXN01818,CUST0013,2025-02-22,1047.54,Credit,3209.82,Manchester
TXN01819,CUST0046,2025-01-19,1794.18,Debit,2772.51,Glasgow
TXN01820,CUST0155,2025-02-26,400.63,Debit,7976.27,London
TXN01821,CUST0113,2025-01-25,54.9,Credit,1035.63,Glasgow
TXN01822,CUST0017,2025-03-27,1724.71,Credit,4009.14,Birmingham
TXN01823,CUST0104,2025-01-31,1158.46,Credit,5305.19,Birmingham
TXN01824,CUST0098,2025-03-22,1782.41,Debit,5823.31,Leeds
TXN01825,CUST0188,2025-02-24,1197.92,Debit,7421.84,Glasgow
TXN01826,CUST0192,2025-01-23,1622.22,Credit,3871.03,London
TXN01827,CUST0088,2025-02-01,865.05,Debit,6320.5,Birmingham
TXN01828,CUST0109,2025-03-03,1502.22,Debit,6061.07,London
TXN01829,CUST0163,2025-03-15,1826.95,Debit,5702.35,Manchester
TXN01830,CUST0070,2025-01-10,1148.52,Debit,6584.59,Birmingham
TXN01831,CUST0158,2025-03-13,369.76,Credit,2964.77,Leeds
TXN01832,CUST0199,2025-02-23,544.91,Debit,1304.16,Manchester
TXN01833,CUST0074,2025-02-21,405.3,Debit,1633.08,Glasgow
TXN01834,CUST0063,2025-01-20,501.25,Credit,2633.53,London
TXN01835,CUST0156,2025-02-01,619.77,Credit,5251.88,Birmingham
TXN01836,CUST0060,2025-01-14,1114.72,Debit,8484.21,Manchester
TXN01837,CUST0079,2025-02-19,1180.1,Debit,7162.29,Manchester
TXN01838,CUST0037,2025-01-28,858.73,Credit,7995.89,Birmingham
TXN01839,CUST0022,2025-02-22,1234.69,Credit,3834.27,Glasgow
TXN01840,CUST0196,2025-01-24,172.33,Credit,4344.21,Glasgow
TXN01841,CUST0148,2025-03-20,184.7,Debit,4239.98,Leeds
TXN01842,CUST0096,2025-01-22,351.94,Debit,2322.8,Glasgow
TXN01843,CUST0068,2025-01-30,1040.97,Credit,1081.56,Leeds
TXN01844,CUST0192,2025-03-04,435.85,Debit,6113.7,Manchester
TXN01845,CUST0017,2025-01-04,573.74,Credit,9897.56,Birmingham
TXN01846,CUST0012,2025-03-18,806.62,Debit,2084.88,Glasgow
TXN01847,CUST0150,2025-02-28,1625.61,Credit,943.51,Leeds
TXN01848,CUST0145,2025-03-28,37.59,Credit,7905.55,Manchester
TXN01849,CUST0138,2025-01-08,1302.26,Debit,2899.57,Glasgow
TXN01850,CUST0118,2025-03-23,1341.06,Debit,8381.62,London
TXN01851,CUST0193,2025-01-12,1599.33,Debit,7187.4,Manchester
TXN01852,CUST0022,2025-01-31,1866.18,Debit,9483.9,Glasgow
TXN01853,CUST0120,2025-03-19,50.07,Debit,4384.81,Manchester
TXN01854,CUST0050,2025-02-03,316.03,Debit,6788.71,Birmingham
TXN01855,CUST0014,2025-03-23,1773.48,Credit,4916.12,Birmingham
TXN01856,CUST0192,2025-03-16,922.45,Debit,6490.59,Birmingham
TXN01857,CUST0175,2025-03-17,1133.54,Credit,4771.19,London
TXN01858,CUST0029,2025-02-18,1329.42,Credit,2292.01,Birmingham
TXN01859,CUST0164,2025-03-20,1361.34,Debit,5325.03,London
TXN01860,CUST0180,2025-02-26,1864.16,Credit,5521.55,Birmingham
TXN01861,CUST0125,2025-01-26,1993.93,Credit,8200.74,Manchester
TXN01862,CUST0007,2025-01-18,1443.11,Debit,7487.45,Glasgow
TXN01863,CUST0029,2025-03-27,581.57,Debit,6806.02,Glasgow
TXN01864,CUST0139,2025-02-07,1760.71,Debit,1577.18,Birmingham
TXN01865,CUST0033,2025-03-22,107.95,Credit,7345.85,Glasgow
TXN01866,CUST0134,2025-03-28,469.85,Debit,5252.9,Birmingham
TXN01867,CUST0111,2025-03-29,1795.8,Debit,8993.95,Birmingham
TXN01868,CUST0079,2025-02-19,519.82,Debit,9238.77,Leeds
TXN01869,CUST0160,2025-01-08,449.1,Debit,1023.99,Leeds
TXN01870,CUST0179,2025-02-10,284.87,Credit,8296.09,Leeds
